ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Modalidad	Presunto Responsable	Descripción Presunto Responsable	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Total Combatientes	Total Civiles	Total Civiles y Combatientes	Total de Víctimas del Caso	Tipo de Armas	Tipo de Evento	Total Civiles y Combatientes Heridos	Latitud	Longitud
555730		2018	02	21	54344	HACARI	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GUERRILLA	DISIDENCIA EPL	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	8.321714562	-73.14597535
555736		2018	02	21	95025	EL RETORNO	GUAVIARE	ARIARI GUAYABERO	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	6	0	0			0	0	6	6	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	2.330161549	-72.62718599
555799		2018	03	01	81794	TAME	ARAUCA	SARARE	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	1	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.449379486	-71.75861086
555803		2018	02	08	76001	CALI	VALLE DEL CAUCA	SUR DEL VALLE	INCIDENTE	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	INCAUTACIONES	0	3.414414305	-76.52156515
555804		2018	02	11	27077	BAJO BAUDO	CHOCO	LITORAL PACIFICO	INCIDENTE	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0		CAPTURADO DEL ELN	0	0	0	0	MINAS ANTIPERSONAL  MAP 	INCAUTACIONES	0	4.688900009	-77.21175793
555805		2018	02	11	52001	PASTO	NARIÑO	CENTRO DE NARIÑO	INCIDENTE	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	0	0	MUNICIONES SIN EXPLOTAR  MUSE 	MUNICIONES SIN EXPLOTAR	0	1.212124365	-77.27857635
555809		2018	03	16	18753	SAN VICENTE DEL CAGUAN	CAQUETA	CAGUAN	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	MUNICIONES SIN EXPLOTAR  MUSE 	INCAUTACIONES	0	2.699639042	-74.88177685
555811		2018	03	14	18753	SAN VICENTE DEL CAGUAN	CAQUETA	CAGUAN	INCIDENTE	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	OTRO ¿CUÁL?	0	2.119786131	-74.76734058
555828		2018	02	11	13670	SAN PABLO	BOLIVAR	MAGDALENA MEDIO	INCIDENTE	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	OTRO ¿CUÁL?	0	7.476720672	-73.92416855
555833		2018	02	12	81794	TAME	ARAUCA	SARARE	INCIDENTE	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	0	0	MUNICIONES SIN EXPLOTAR  MUSE 	MUNICIONES SIN EXPLOTAR	0	6.449379486	-71.75861086
555868		2018	03	09	81065	ARAUQUITA	ARAUCA	SARARE	ATENTADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.85827255	-71.48509135
555881		2018	03	13	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	2	1.80711725	-78.76385415
575949		2018	01	31	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	ARIARI GUAYABERO	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	MINAS ANTIPERSONAL  MAP 	INCAUTACIONES	0	2.566428399	-72.63898622
575950		2018	02	01	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	INCIDENTE	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTO EXPLOSIVO	DESMINADO HUMANITARIO	0	3.1257521	-73.75116676
575954		2018	02	01	52405	LEIVA	NARIÑO	PATIA	INCIDENTE	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTO EXPLOSIVO - MATERIAL INCENDIARIO	INCAUTACIONES	0	1.934516214	-77.30621378
575955		2018	02	02	20570	PUEBLO BELLO	CESAR	SIERRA NEVADA DE SANTA MARTA	INCIDENTE	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARMA DE FUEGO - ARTEFACTO EXPLOSIVO - MATERIAL INCENDIARIO	INCAUTACIONES	0	10.4150616	-73.58901062
575956		2018	02	02	27580	RIO IRO	CHOCO	VALLE DE SAN JUAN	INCIDENTE	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	MUNICIONES SIN EXPLOTAR	0	5.186299794	-76.47292479
575966		2018	02	07	18001	FLORENCIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTO EXPLOSIVO	MUNICIONES SIN EXPLOTAR	0	1.61792293	-75.60856043
575968		2018	02	07	18610	SAN JOSE DEL FRAGUA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	INCIDENTE	DESCONOCIDO	NO APLICA	0	0	0	1	0	0	0	0	0			0	0	0	0	ARTEFACTO EXPLOSIVO	DESMINADO HUMANITARIO	0	1.33194848	-75.9735381
575977		2018	01	25	73555	PLANADAS	TOLIMA	SUR DEL TOLIMA	INCIDENTE	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTO EXPLOSIVO	INCAUTACIONES	0	3.03944558	-75.73246503
575982		2018	01	18	54250	EL TARRA	NORTE DE SANTANDER	CATATUMBO	INCIDENTE	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	0	0	MINAS ANTIPERSONAL  MAP 	DESMINADO HUMANITARIO	0	8.678263671	-73.0317597
575997		2018	01	13	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	ARIARI GUAYABERO	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTO EXPLOSIVO	INCAUTACIONES	0	2.796780148	-71.98421744
575998		2018	01	13	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	ARIARI GUAYABERO	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTO EXPLOSIVO	INCAUTACIONES	0	2.566428399	-72.63898622
576002		2018	01	12	73067	ATACO	TOLIMA	SUR DEL TOLIMA	INCIDENTE	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTO EXPLOSIVO	INCAUTACIONES	0	3.590635737	-75.38253426
576003		2018	01	12	50450	PUERTO CONCORDIA	META	ARIARI GUAYABERO	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTO EXPLOSIVO	INCAUTACIONES	0	2.623082153	-72.76004759
576006		2018	01	10	18256	EL PAUJIL	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTO EXPLOSIVO	DESMINADO MILITAR EN OPERACIONES	0	1.570373283	-75.32612346
576008		2018	01	05	81300	FORTUL	ARAUCA	SARARE	INCIDENTE	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTO EXPLOSIVO	DESMINADO MILITAR EN OPERACIONES	0	6.797075753	-71.7685578
576318		2018	02	12	50370	URIBE	META	ARIARI GUAYABERO	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	MUNICIONES SIN EXPLOTAR  MUSE 	ARSENAL ALMACENADO	0	3.239652997	-74.35154535
576347		2018	02	16	15759	SOGAMOSO	BOYACA	ALTIPLANO CUNDIBOYACENSE	INCIDENTE	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	OTRO ¿CUÁL?	0	5.72568939	-72.92304769
576800		2018	03	12	81065	ARAUQUITA	ARAUCA	SARARE	INCIDENTE	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	MINAS ANTIPERSONAL  MAP 	DESMINADO MILITAR EN OPERACIONES	0	7.026981415	-71.42675118
576801		2018	03	00	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	ATENTADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	ATENTADO POR AIE	0	1.80711725	-78.76385415
576981		2018	02	19	54001	CUCUTA	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	INCIDENTE	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	OTRO ¿CUÁL?	0	7.905306295	-72.5082562
576982		2018	02	19	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	ARIARI GUAYABERO	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	INCAUTACIONES	0	2.352377584	-72.83129898
577000		2018	02	26	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	ARIARI GUAYABERO	INCIDENTE	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	OTRO ¿CUÁL?	0	2.566428399	-72.63898622
577001		2018	02	26	52678	SAMANIEGO	NARIÑO	OCCIDENTE DE NARIÑO	INCIDENTE	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	OTRO ¿CUÁL?	0	1.335351879	-77.59445713
577005		2018	02	27	18001	FLORENCIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	MINAS ANTIPERSONAL  MAP 	DESMINADO MILITAR EN OPERACIONES	0	1.61792293	-75.60856043
577007		2018	02	27	52678	SAMANIEGO	NARIÑO	OCCIDENTE DE NARIÑO	INCIDENTE	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	OTRO ¿CUÁL?	0	1.335351879	-77.59445713
577010		2018	02	28	19142	CALOTO	CAUCA	NORTE DEL CAUCA	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	MINAS ANTIPERSONAL  MAP 	SOSPECHA DE CAMPO MINADO	0	3.034070778	-76.40848704
577032		2018	03	02	19455	MIRANDA	CAUCA	NORTE DEL CAUCA	INCIDENTE	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	MINAS ANTIPERSONAL  MAP 	INCAUTACIONES	0	3.253095405	-76.22886987
577089		2018	03	05	41132	CAMPOALEGRE	HUILA	NORTE DEL HUILA	INCIDENTE	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	MUNICIONES SIN EXPLOTAR  MUSE 	MUNICIONES SIN EXPLOTAR	0	2.686827401	-75.32573546
577132		2018	03	09	95015	CALAMAR	GUAVIARE	ARIARI GUAYABERO	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	MINAS ANTIPERSONAL  MAP 	INCAUTACIONES	0	1.960108633	-72.655172
577133		2018	03	09	95015	CALAMAR	GUAVIARE	ARIARI GUAYABERO	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	MINAS ANTIPERSONAL  MAP 	INCAUTACIONES	0	1.960108633	-72.655172
577134		2018	03	09	54498	OCANA	NORTE DE SANTANDER	CATATUMBO	INCIDENTE	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	OTRO ¿CUÁL?	0	8.323755987	-73.3584457
577152		2018	03	13	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	ARIARI GUAYABERO	INCIDENTE	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	OTRO ¿CUÁL?	0	2.566428399	-72.63898622
577174		2018	02	12	50370	URIBE	META	ARIARI GUAYABERO	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	0	0	MINAS ANTIPERSONAL  MAP 	INCAUTACIONES	0	3.239652997	-74.35154535
608225		2018	07	18	81065	ARAUQUITA	ARAUCA	SARARE	INCIDENTE	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			2	2	4	4	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	OTRO ¿CUÁL?	0	6.84134566	-71.59795501
649385		2018	02	17	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.17162903	-75.76467317
649393		2018	11	15	54800	TEORAMA	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	8.436377338	-73.28740929
649394		2018	03	24	70204	COLOSO	SUCRE	MONTES DE MARIA	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	9.494192858	-75.35325675
649396		2018	12	24	54670	SAN CALIXTO	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.43181975	-73.21687201
649398		2018	03	06	81300	FORTUL	ARAUCA	SARARE	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.797075753	-71.7685578
649399		2018	02	28	81794	TAME	ARAUCA	SARARE	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.449379486	-71.75861086
649405		2018	06	26	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.580120815	-75.40140596
649417		2018	11	24	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.570867761	-75.47096996
649418		2018	10	31	27150	CARMEN DEL DARIEN	CHOCO	URABA	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	2	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.158402966	-76.97071697
649419		2018	07	24	05120	CACERES	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	7.578315451	-75.35235749
649423		2018	11	15	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	4	4	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	ATENTADO POR AIE	0	1.391338112	-78.51932414
649425		2018	11	22	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	10	10	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	ATENTADO POR AIE	3	1.391338112	-78.51932414
649444		2018	03	05	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.64124088	-75.52280534
649447		2018	08	22	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	0	0	0			0	0	1	1	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	ATENTADO POR MAP	0	1.80711725	-78.76385415
649451		2018	06	02	54344	HACARI	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GUERRILLA	DISIDENCIA EPL	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	2	8.321714562	-73.14597535
649453		2018	04	30	54800	TEORAMA	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	8.436377338	-73.28740929
649458		2018	11	10	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	1	1	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	ATENTADO POR AIE	1	7.580120815	-75.40140596
649459		2018	12	06	54344	HACARI	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	3	3	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	3	8.321714562	-73.14597535
649471		2018	12	19	54800	TEORAMA	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	3	3	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	ATENTADO POR AIE	3	8.436377338	-73.28740929
649472		2018	11	20	54344	HACARI	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	8.321714562	-73.14597535
649473		2018	07	17	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.17162903	-75.76467317
649481		2018	12	05	54720	SARDINATA	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	3	3	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.421823966	-72.91720079
649484		2018	05	26	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	INCIDENTE	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	0	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	DESMINADO MILITAR EN OPERACIONES	0	1.80711725	-78.76385415
649485		2018	05	27	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	ATENTADO POR AIE	1	1.80711725	-78.76385415
649487		2018	03	27	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	ATENTADO	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	1.80711725	-78.76385415
649488		2018	12	06	54670	SAN CALIXTO	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	3	3	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	3	8.40015189	-73.20605269
649490		2018	06	28	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	ARIARI GUAYABERO	ATENTADO	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	2.566428399	-72.63898622
649493		2018	10	16	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	7.580120815	-75.40140596
649494		2018	08	06	54670	SAN CALIXTO	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	1	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	8.40015189	-73.20605269
649495		2018	07	16	52405	LEIVA	NARIÑO	PATIA	INCIDENTE	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	2	2	MUNICIONES SIN EXPLOTAR  MUSE 	MUNICIONES SIN EXPLOTAR	0	1.900862362	-77.31220073
649497		2018	08	02	81300	FORTUL	ARAUCA	SARARE	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	6.797075753	-71.7685578
649504	CR2017649504	2018	02	16	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.64124088	-75.52280534
649508		2018	05	29	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	ATENTADO	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	1.80711725	-78.76385415
649509		2018	03	04	81300	FORTUL	ARAUCA	SARARE	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	6.797075753	-71.7685578
649511		2018	10	15	86568	PUERTO ASIS	PUTUMAYO	BAJO PUTUMAYO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	0.505046722	-76.49727285
649523		2018	11	12	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.580120815	-75.40140596
649530	CR2017649530	2018	08	06	81300	FORTUL	ARAUCA	SARARE	AFECTACIÓN	AGENTE DEL ESTADO	EJÉRCITO NACIONAL	0	0	0	0	0	0	0	0	0			0	0	4	4	MUNICIONES SIN EXPLOTAR  MUSE 	AFECTACIÓN POR MUSE	0	6.797075753	-71.7685578
649539	CR2017649539	2018	04	15	95001	SAN JOSE DEL GUAVIARE	GUAVIARE	ARIARI GUAYABERO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	ATENTADO POR AIE	1	2.361238694	-73.15774617
649546	CR2017649546	2018	10	13	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	0	7.162839431	-75.86917185
659586		2018	12	28	54670	SAN CALIXTO	NORTE DE SANTANDER	CATATUMBO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	8.40015189	-73.20605269
659589		2018	10	27	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	0	0	0			0	0	2	2	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	1.416893909	-78.43293407
659594		2018	07	14	81300	FORTUL	ARAUCA	SARARE	ATENTADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	2	2	ARTEFACTOS EXPLOSIVOS IMPROVISADOS  AEI 	ATENTADO POR AIE	2	6.797075753	-71.7685578
659599		2018	08	20	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATENTADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	1	1	MINAS ANTIPERSONAL  MAP 	ATENTADO POR MAP	1	7.580120815	-75.40140596
