ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Modalidad	Presunto Responsable	Descripción Presunto Responsable	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Total de Víctimas del Caso	Forma de Vinculación	Tipo de Vinculación	Latitud	Longitud
313942		0000	00	00	13433	MAHATES	BOLIVAR	CANAL DEL DIQUE	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	10.23325452	-75.19133659
313943		2001	09	13	13430	MAGANGUE	BOLIVAR	SUR DE BOLIVAR	DESCONOCIDA	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.268563795	-74.77017457
313944		0000	00	00	13430	MAGANGUE	BOLIVAR	SUR DE BOLIVAR	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.268563795	-74.77017457
313945		0000	00	00	13430	MAGANGUE	BOLIVAR	SUR DE BOLIVAR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.268563795	-74.77017457
313946		0000	00	00	13430	MAGANGUE	BOLIVAR	SUR DE BOLIVAR	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.268563795	-74.77017457
313947		0000	00	00	13430	MAGANGUE	BOLIVAR	SUR DE BOLIVAR	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.268563795	-74.77017457
313948		0000	00	00	13430	MAGANGUE	BOLIVAR	SUR DE BOLIVAR	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	9.268563795	-74.77017457
313949		0000	00	00	13430	MAGANGUE	BOLIVAR	SUR DE BOLIVAR	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.268563795	-74.77017457
313950		0000	00	00	13430	MAGANGUE	BOLIVAR	SUR DE BOLIVAR	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.268563795	-74.77017457
313951		0000	00	00	13248	EL GUAMO	BOLIVAR	MONTES DE MARIA	COACCIÓN	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	10.03091298	-74.97611357
313952		0000	00	00	13248	EL GUAMO	BOLIVAR	MONTES DE MARIA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	10.03091298	-74.97611357
313953	CR041005	2004	04	14	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			2	MÚLTIPLE	RECLUTAMIENTO	9.718579865	-75.12121573
313954		2002	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	COACCIÓN	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	9.718579865	-75.12121573
313955		2001	08	23	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	DISIDENCIA ELN	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313956		2001	12	01	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313957		2004	01	08	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313958		2004	08	26	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	DISIDENCIA ELN	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313959		2005	05	20	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313960		2005	06	10	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313961		2005	12	24	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313962		2006	01	01	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313963		2006	01	11	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313964		2007	04	30	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	DISIDENCIA ELN	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313965		2008	05	14	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313968		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313969		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313970		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313971		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313972		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	9.718579865	-75.12121573
313973		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313974		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313975		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313976		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313977		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313978		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313979		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313980		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313981		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313982		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313983		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313984		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313985		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313986		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313987		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313988		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313989		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313990		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313991		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313992		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313993		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	9.718579865	-75.12121573
313994		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	UTILIZACIÓN	9.718579865	-75.12121573
313995		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	9.718579865	-75.12121573
313996		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313997		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	UTILIZACIÓN	9.718579865	-75.12121573
313998		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
313999		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	9.718579865	-75.12121573
314000		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314001		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314002		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314003		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314004		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314005		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314006		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314007		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314008		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314009		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	9.718579865	-75.12121573
314010		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314011		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314012		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314013		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314014		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314015		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314016		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314017		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314018		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314019		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314020		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314021		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314022		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	9.718579865	-75.12121573
314023		0000	00	00	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.718579865	-75.12121573
314024		2002	01	01	13212	CORDOBA	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.586907918	-74.82746263
314025		2007	03	01	13212	CORDOBA	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.586907918	-74.82746263
314026	CR112073	1990	02	03	13212	CORDOBA	BOLIVAR	MONTES DE MARIA	COACCIÓN	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			3	MÚLTIPLE	RECLUTAMIENTO	9.586907918	-74.82746263
314029		0000	00	00	13212	CORDOBA	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.586907918	-74.82746263
314030		0000	00	00	13212	CORDOBA	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.586907918	-74.82746263
314031		0000	00	00	13212	CORDOBA	BOLIVAR	MONTES DE MARIA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	9.586907918	-74.82746263
314032		0000	00	00	13212	CORDOBA	BOLIVAR	MONTES DE MARIA	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	9.586907918	-74.82746263
314033		0000	00	00	13212	CORDOBA	BOLIVAR	MONTES DE MARIA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	9.586907918	-74.82746263
314034		0000	00	00	13212	CORDOBA	BOLIVAR	MONTES DE MARIA	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	9.586907918	-74.82746263
314036		2003	06	04	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
314037		2006	06	29	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
314038		2006	12	11	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
314039		2007	06	01	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
314040		2010	07	29	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
314041		2011	05	25	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
314042		0000	00	00	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
314043		2005	00	00	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	COACCIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	RECLUTAMIENTO	7.378315601	-73.91465024
314044		0000	00	00	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
314045		0000	00	00	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
314046		2015	10	04	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
314047		0000	00	00	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
314048		0000	00	00	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
314049		0000	00	00	13160	CANTAGALLO	BOLIVAR	MAGDALENA MEDIO	PERSUASIÓN	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	SIN INFORMACIÓN	SIN INFORMACIÓN	7.378315601	-73.91465024
