ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Modalidad	Presunto Responsable	Descripción Presunto Responsable	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Total de Víctimas del Caso	Tipo de Armas	Latitud	Longitud
362067		1996	01	01	05313	GRANADA	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.142896667	-75.18444508
362068		1996	01	01	50450	PUERTO CONCORDIA	META	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.623082153	-72.76004759
362069		1996	01	01	47001	SANTA MARTA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	11.2294335	-74.19089412
362070		1996	01	01	05890	YOLOMBO	ANTIOQUIA	NORDESTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.594592434	-75.01335058
362071		1996	01	05	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.246715564	-75.58171333
362072		1996	01	08	05425	MACEO	ANTIOQUIA	MAGDALENA MEDIO ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.552116913	-74.78716148
362073	CR041080	1996	01	09	27615	RIOSUCIO	CHOCO	URABA	RETENCIÓN	GUERRILLA	FARC	1	1	0	0	1	1	0	1	6		VENTA A BAJO PRECIO	1	ND	7.436631552	-77.11310959
362074		1996	01	10	25823	TOPAIPI	CUNDINAMARCA	ALTIPLANO CUNDIBOYACENSE	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.33597335	-74.30268797
362075		1996	01	12	20032	ASTREA	CESAR	SERRANIA DEL PERIJA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	9.498161108	-73.9758638
362076		1996	01	12	05837	TURBO	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.089116411	-76.72915844
362077		1996	01	16	05045	APARTADO	ANTIOQUIA	URABA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	7.883417406	-76.62596065
362078		1996	01	19	05361	ITUANGO	ANTIOQUIA	NORTE DE ANTIOQUIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.17162903	-75.76467317
362079		1996	01	22	70215	COROZAL	SUCRE	MORROSQUILLO Y SABANAS DE SUCRE	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.319105571	-75.29316717
362080	CR044095	1996	01	27	05237	DONMATIAS	ANTIOQUIA	NORTE DE ANTIOQUIA	RETENCIÓN/EJECUCIÓN	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	1	0	0	0			1	OBJETO CONTUNDENTE	6.484469957	-75.39272406
362081		1996	01	29	27006	ACANDI	CHOCO	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.511405952	-77.28009788
362082		1996	02	01	13430	MAGANGUE	BOLIVAR	SUR DE BOLIVAR	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	9.268563795	-74.77017457
362083		1996	02	01	27615	RIOSUCIO	CHOCO	URABA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	7.436631552	-77.11310959
362084		1996	02	01	54001	CUCUTA	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.905306295	-72.5082562
362085		1996	02	01	13430	MAGANGUE	BOLIVAR	SUR DE BOLIVAR	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.268563795	-74.77017457
362086		1996	02	01	27025	ALTO BAUDO	CHOCO	LITORAL PACIFICO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.516309869	-76.97439919
362087		1996	02	01	95200	MIRAFLORES	GUAVIARE	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.337574043	-71.95054317
362088		1996	02	01	05890	YOLOMBO	ANTIOQUIA	NORDESTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.594592434	-75.01335058
362089		1996	02	01	68081	BARRANCABERMEJA	SANTANDER	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	7.064963864	-73.84995698
362090		1996	02	03	05045	APARTADO	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.883417406	-76.62596065
362091		1996	02	08	05031	AMALFI	ANTIOQUIA	NORDESTE ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.912304726	-75.08252428
362092		1996	02	10	19212	CORINTO	CAUCA	NORTE DEL CAUCA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.173815457	-76.26131419
362093		1996	02	10	68081	BARRANCABERMEJA	SANTANDER	MAGDALENA MEDIO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.064963864	-73.84995698
362094	CR038044	1996	02	13	23807	TIERRALTA	CORDOBA	URABA	RETENCIÓN/EJECUCIÓN	GRUPO PARAMILITAR	AUTODEFENSAS UNIDAS DE COLOMBIA AUC	1	1	0	0	1	0	0	0	0			1	ARMA CORTO PUNZANTE	8.170378684	-76.05969659
362095		1996	02	15	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.580120815	-75.40140596
362096		1996	02	15	05541	PENOL	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.219450549	-75.24282171
362097		1996	02	19	70001	SINCELEJO	SUCRE	MORROSQUILLO Y SABANAS DE SUCRE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	9.302333104	-75.39548356
362098	CR035123	1996	02	24	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	RETENCIÓN/EJECUCIÓN	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	1			1	ARMA CORTO PUNZANTE - OTRO	6.246715564	-75.58171333
362099		1996	02	26	47058	ARIGUANI	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.847057076	-74.23649889
362100		1996	03	01	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.718579865	-75.12121573
362101		1996	03	01	76895	ZARZAL	VALLE DEL CAUCA	NORTE DEL VALLE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	4.392621473	-76.07084935
362102		1996	03	01	05837	TURBO	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.089116411	-76.72915844
362103		1996	03	01	50450	PUERTO CONCORDIA	META	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.623082153	-72.76004759
362104		1996	03	02	70230	CHALAN	SUCRE	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	9.545351624	-75.31269631
362105		1996	03	03	68235	EL CARMEN DE CHUCURI	SANTANDER	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.697911451	-73.51126774
362106		1996	03	04	13442	MARIA LA BAJA	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.982645517	-75.30075935
362107		1996	03	07	05425	MACEO	ANTIOQUIA	MAGDALENA MEDIO ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	6.552116913	-74.78716148
362108		1996	03	10	05837	TURBO	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.089116411	-76.72915844
362109		1996	03	13	05756	SONSON	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	5.714811641	-75.30939515
362110		1996	03	13	05756	SONSON	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	5.714811641	-75.30939515
362111		1996	03	13	05756	SONSON	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	5.714811641	-75.30939515
362112		1996	03	15	70713	SAN ONOFRE	SUCRE	MONTES DE MARIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.736932014	-75.5230307
362113		1996	03	16	47980	ZONA BANANERA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.76302682	-74.14008184
362114		1996	03	16	47980	ZONA BANANERA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.76302682	-74.14008184
362115		1996	03	19	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
362116		1996	03	20	52256	EL ROSARIO	NARIÑO	PATIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	1.742475705	-77.33456556
362119		1996	03	21	13810	TIQUISIO	BOLIVAR	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	8.557741117	-74.26354688
362120		1996	03	22	20517	PAILITAS	CESAR	SUR DE CESAR	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.956033206	-73.62581668
362121	CR010096	1997	08	23	20011	AGUACHICA	CESAR	MAGDALENA MEDIO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ARMA DE FUEGO	8.310336958	-73.59902859
362122		1996	03	25	23001	MONTERIA	CORDOBA	ALTO SINU Y SAN JORGE	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.745132591	-75.87557791
362123		1996	03	28	23807	TIERRALTA	CORDOBA	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.170378684	-76.05969659
362124		1996	03	30	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	ASALTO	AGENTE DEL ESTADO	ARMADA NACIONAL	0	0	0	0	0	0	1	0	1			2	ARMA CORTO PUNZANTE	3.875802437	-77.0117402
362126		1996	03	31	05652	SAN FRANCISCO	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.964079131	-75.10268697
362127		1996	04	01	19318	GUAPI	CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	2.572918366	-77.88803347
362128		1996	04	01	70204	COLOSO	SUCRE	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	9.494192858	-75.35325675
362129		1996	04	01	68615	RIONEGRO	SANTANDER	MAGDALENA MEDIO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	7.265010486	-73.15014691
362130		1996	04	03	50400	LEJANIAS	META	ARIARI GUAYABERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.525919845	-74.024022
362131		1996	04	06	13244	EL CARMEN DE BOLIVAR	BOLIVAR	MONTES DE MARIA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	9.718579865	-75.12121573
362133		1996	04	08	23417	LORICA	CORDOBA	NORTE DE CORDOBA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	9.240855143	-75.8159954
362134		1996	04	09	05837	TURBO	ANTIOQUIA	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.089116411	-76.72915844
362135		1996	04	09	05490	NECOCLI	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.426135984	-76.7845745
362136		1996	04	15	47555	PLATO	MAGDALENA	CIENAGA GRANDE DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	9.796769868	-74.78468286
362137		1996	04	15	47660	SABANAS DE SAN ANGEL	MAGDALENA	CIENAGA GRANDE DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.03253601	-74.2139389
362138		1996	04	19	05425	MACEO	ANTIOQUIA	MAGDALENA MEDIO ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.552116913	-74.78716148
362139		1996	04	19	05425	MACEO	ANTIOQUIA	MAGDALENA MEDIO ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	6.552116913	-74.78716148
362140		1996	04	21	20550	PELAYA	CESAR	SUR DE CESAR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.688650964	-73.66635487
362141		1996	05	00	05045	APARTADO	ANTIOQUIA	URABA	RETENCIÓN	GRUPO PARAMILITAR	NO IDENTIFICADO	0	1	0	0	0	0	0	0	0			1	ND	7.883417406	-76.62596065
362142		1996	05	01	05154	CAUCASIA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	7.977362333	-75.19829033
362143		1996	05	01	54003	ABREGO	NORTE DE SANTANDER	PROVINCIA DE RICAURTE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.081784141	-73.2217344
362146		1996	05	01	05837	TURBO	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.089116411	-76.72915844
362147		1996	05	01	68502	ONZAGA	SANTANDER	PROVINCIA DE GUANENTA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.344093685	-72.81675984
362149	CR030053	1996	05	02	68406	LEBRIJA	SANTANDER	PROVINCIA DE SOTO	ATAQUE INDISCRIMINADO	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	1	0	0	0	1			1	ARMA CORTO PUNZANTE	7.113356081	-73.21955144
362150		1996	05	05	05147	CAREPA	ANTIOQUIA	URABA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	7.755116346	-76.65321034
362151		1996	05	09	70204	COLOSO	SUCRE	MONTES DE MARIA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	9.494192858	-75.35325675
362152		1996	05	10	05652	SAN FRANCISCO	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.964079131	-75.10268697
362153		1996	05	11	05400	LA UNION	ANTIOQUIA	ORIENTE ANTIOQUEÑO	DESCONOCIDA	AGENTE DEL ESTADO	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	5.973868218	-75.3608659
362154		1996	05	12	18860	VALPARAISO	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	1.194583032	-75.70658353
362155		1996	05	12	05425	MACEO	ANTIOQUIA	MAGDALENA MEDIO ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.552116913	-74.78716148
362156		1996	05	14	05837	TURBO	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.089116411	-76.72915844
362157		1996	05	18	05837	TURBO	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.089116411	-76.72915844
362158		1996	05	18	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	3.1257521	-73.75116676
362159		1996	05	20	47189	CIENAGA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.00665688	-74.24128616
362160	CR039086	1996	05	24	50001	VILLAVICENCIO	META	PIEDEMONTE LLANERO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ARMA CORTO PUNZANTE - ARMA DE FUEGO - USO DE QUEMICOS Y TIXICOS	4.1238615	-73.62709204
362161		1996	05	25	86568	PUERTO ASIS	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	0.505046722	-76.49727285
362162		1996	05	26	05679	SANTA BARBARA	ANTIOQUIA	SUROESTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.875533398	-75.56735178
362163	CR002110	1996	05	30	05842	URAMITA	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.898494111	-76.17340916
362164		1996	05	31	23807	TIERRALTA	CORDOBA	URABA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	8.170378684	-76.05969659
362165		1996	06	01	19548	PIENDAMO - TUNIA	CAUCA	NORTE DEL CAUCA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	2.641987578	-76.52850592
362166		1996	06	01	50711	VISTAHERMOSA	META	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	3.1257521	-73.75116676
362167		1996	06	01	68147	CAPITANEJO	SANTANDER	PROVINCIA DE GARCIA ROVIRA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	6.533179982	-72.69919959
362168		1996	06	01	76001	CALI	VALLE DEL CAUCA	SUR DEL VALLE	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.414414305	-76.52156515
362169		1996	06	01	47980	ZONA BANANERA	MAGDALENA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	10.76302682	-74.14008184
362170		1996	06	01	05172	CHIGORODO	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.666300439	-76.6812164
362171	CR119028	1996	06	02	05837	TURBO	ANTIOQUIA	URABA	RETENCIÓN/EJECUCIÓN	GRUPO PARAMILITAR	AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU)	0	0	0	0	0	0	0	0	0			1	ARMA DE FUEGO - OBJETO CONTUNDENTE	8.089116411	-76.72915844
362172		1996	06	04	05411	LIBORINA	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.677323053	-75.81283227
362173		1996	06	06	17662	SAMANA	CALDAS	EJE CAFETERO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	5.413086301	-74.99225776
362174	CR009216	1996	06	10	86568	PUERTO ASIS	PUTUMAYO	BAJO PUTUMAYO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	0.505046722	-76.49727285
362175		1996	06	10	54344	HACARI	NORTE DE SANTANDER	CATATUMBO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.321714562	-73.14597535
362176		1996	06	10	19585	PURACE	CAUCA	MACIZO COLOMBIANO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	2.342644047	-76.49563894
362177		1996	06	11	27361	ISTMINA	CHOCO	VALLE DE SAN JUAN	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	5.153946496	-76.68518032
362178		1996	06	15	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
362179		1996	06	15	44001	RIOHACHA	LA GUAJIRA	SIERRA NEVADA DE SANTA MARTA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	11.52875138	-72.91148891
362180		1996	06	15	05837	TURBO	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.089116411	-76.72915844
362181		1996	06	16	05380	LA ESTRELLA	ANTIOQUIA	VALLE DE ABURRA	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.15841974	-75.64519038
362182		1996	06	16	19022	ALMAGUER	CAUCA	MACIZO COLOMBIANO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.913360233	-76.85592449
362183	CR040112	1996	06	16	23807	TIERRALTA	CORDOBA	URABA	RETENCIÓN/EJECUCIÓN	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	1			1	ND	8.170378684	-76.05969659
362186		1996	06	17	23001	MONTERIA	CORDOBA	ALTO SINU Y SAN JORGE	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	8.745132591	-75.87557791
362187		1996	06	18	05234	DABEIBA	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.00032194	-76.26297665
362188		1996	06	20	05234	DABEIBA	ANTIOQUIA	OCCIDENTE ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.00032194	-76.26297665
362189		1996	06	21	05425	MACEO	ANTIOQUIA	MAGDALENA MEDIO ANTIOQUEÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	6.552116913	-74.78716148
362190		1996	06	21	05665	SAN PEDRO DE URABA	ANTIOQUIA	URABA	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.276886664	-76.38057789
362191		1996	06	23	05045	APARTADO	ANTIOQUIA	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.883417406	-76.62596065
362194		1996	06	30	05425	MACEO	ANTIOQUIA	MAGDALENA MEDIO ANTIOQUEÑO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	6.552116913	-74.78716148
362195		1996	07	01	20517	PAILITAS	CESAR	SUR DE CESAR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	8.956033206	-73.62581668
362196		1996	07	01	52399	LA UNION	NARIÑO	NORTE DE NARIÑO	DESCONOCIDA	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			1	ND	1.600268613	-77.13115435
362197		1996	07	01	27615	RIOSUCIO	CHOCO	URABA	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			1	ND	7.436631552	-77.11310959
362198		1996	07	04	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	DESCONOCIDA	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			1	ND	3.875802437	-77.0117402
